lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,2,CNF,2,283,32,1,[283; 283],222,1000.230317,0.968750,4,[X4 < 0.995175 OR X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.041440],{'0.0': {'precision': 0.9615384615384616; 'recall': 0.7425742574257426; 'f1-score': 0.8379888268156426; 'support': 101}; '1.0': {'precision': 0.8731707317073171; 'recall': 0.9835164835164835; 'f1-score': 0.9250645994832042; 'support': 182}; 'accuracy': 0.8975265017667845; 'macro avg': {'precision': 0.9173545966228893; 'recall': 0.863045370471113; 'f1-score': 0.8815267131494233; 'support': 283}; 'weighted avg': {'precision': 0.9047083313997043; 'recall': 0.8975265017667845; 'f1-score': 0.8939880869764065; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,2,CNF,3,283,32,1,[283; 283],222,1000.176270,0.781250,4,[X4 >= 0.418075 OR X22 >= 0.186570] AND [X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.9438202247191011; 'recall': 0.8316831683168316; 'f1-score': 0.8842105263157894; 'support': 101}; '1.0': {'precision': 0.9123711340206185; 'recall': 0.9725274725274725; 'f1-score': 0.9414893617021276; 'support': 182}; 'accuracy': 0.9222614840989399; 'macro avg': {'precision': 0.9280956793698598; 'recall': 0.9021053204221521; 'f1-score': 0.9128499440089586; 'support': 283}; 'weighted avg': {'precision': 0.9235950144465788; 'recall': 0.9222614840989399; 'f1-score': 0.9210470918292648; 'support': 283}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
5,2,CNF,4,283,32,1,[283; 283],222,1000.160449,0.875000,3,[X4 >= 0.041440] AND [X4 < 0.995175 OR X26 < 0.999945],{'0.0': {'precision': 0.9120879120879121; 'recall': 0.8217821782178217; 'f1-score': 0.8645833333333333; 'support': 101}; '1.0': {'precision': 0.90625; 'recall': 0.9560439560439561; 'f1-score': 0.9304812834224598; 'support': 182}; 'accuracy': 0.9081272084805654; 'macro avg': {'precision': 0.909168956043956; 'recall': 0.8889130671308889; 'f1-score': 0.8975323083778965; 'support': 283}; 'weighted avg': {'precision': 0.9083334951267814; 'recall': 0.9081272084805654; 'f1-score': 0.9069629337440083; 'support': 283}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,2,CNF,5,284,31,1,[284; 284],222,1000.177494,0.838710,3,[X4 >= 0.418075 OR X22 >= 0.186570] AND [X26 < 0.999945],{'0.0': {'precision': 0.8761904761904762; 'recall': 0.9019607843137255; 'f1-score': 0.888888888888889; 'support': 102}; '1.0': {'precision': 0.9441340782122905; 'recall': 0.9285714285714286; 'f1-score': 0.9362880886426593; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9101622772013833; 'recall': 0.9152661064425771; 'f1-score': 0.9125884887657741; 'support': 284}; 'weighted avg': {'precision': 0.9197317986129063; 'recall': 0.9190140845070423; 'f1-score': 0.9192644323930657; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.8181818181818182; 'f1-score': 0.7826086956521738; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.85; 'f1-score': 0.8717948717948718; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8223684210526316; 'recall': 0.8340909090909091; 'f1-score': 0.8272017837235228; 'support': 31}; 'weighted avg': {'precision': 0.8433786078098472; 'recall': 0.8387096774193549; 'f1-score': 0.840148164131334; 'support': 31}}
5,2,CNF,6,284,31,1,[284; 284],222,1000.193340,0.967742,4,[X4 >= 0.041440] AND [X4 < 0.995175 OR X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.9620253164556962; 'recall': 0.7450980392156863; 'f1-score': 0.839779005524862; 'support': 102}; '1.0': {'precision': 0.8731707317073171; 'recall': 0.9835164835164835; 'f1-score': 0.9250645994832042; 'support': 182}; 'accuracy': 0.897887323943662; 'macro avg': {'precision': 0.9175980240815067; 'recall': 0.8643072613660849; 'f1-score': 0.8824218025040331; 'support': 284}; 'weighted avg': {'precision': 0.9050832938352559; 'recall': 0.897887323943662; 'f1-score': 0.8944338579911235; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,2,CNF,7,284,31,1,[284; 284],222,1000.159856,0.935484,4,[X4 >= 0.418075 OR X22 >= 0.186570] AND [X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.9120879120879121; 'recall': 0.8137254901960784; 'f1-score': 0.8601036269430051; 'support': 102}; '1.0': {'precision': 0.9015544041450777; 'recall': 0.9560439560439561; 'f1-score': 0.928; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.9068211581164949; 'recall': 0.8848847231200172; 'f1-score': 0.8940518134715025; 'support': 284}; 'weighted avg': {'precision': 0.9053375654484902; 'recall': 0.9049295774647887; 'f1-score': 0.9036146829161499; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,2,CNF,8,284,31,1,[284; 284],222,1000.160083,0.870968,4,[X4 >= 0.041440] AND [X4 < 0.995175 OR X7 >= 0.000985 OR X26 < 0.999945],{'0.0': {'precision': 0.9743589743589743; 'recall': 0.7450980392156863; 'f1-score': 0.8444444444444443; 'support': 102}; '1.0': {'precision': 0.8737864077669902; 'recall': 0.989010989010989; 'f1-score': 0.9278350515463917; 'support': 182}; 'accuracy': 0.9014084507042254; 'macro avg': {'precision': 0.9240726910629823; 'recall': 0.8670545141133377; 'f1-score': 0.8861397479954181; 'support': 284}; 'weighted avg': {'precision': 0.9099075408387591; 'recall': 0.9014084507042254; 'f1-score': 0.8978849039252698; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,2,CNF,9,284,31,1,[284; 284],222,1000.183475,0.870968,3,[X26 < 0.999945] AND [X4 >= 0.418075 OR X22 >= 0.186570],{'0.0': {'precision': 0.875; 'recall': 0.8921568627450981; 'f1-score': 0.883495145631068; 'support': 102}; '1.0': {'precision': 0.9388888888888889; 'recall': 0.9285714285714286; 'f1-score': 0.9337016574585635; 'support': 182}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9069444444444444; 'recall': 0.9103641456582634; 'f1-score': 0.9085984015448157; 'support': 284}; 'weighted avg': {'precision': 0.9159428794992174; 'recall': 0.9154929577464789; 'f1-score': 0.9156697412388292; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8568376068376069; 'recall': 0.8795454545454545; 'f1-score': 0.8640350877192982; 'support': 31}; 'weighted avg': {'precision': 0.8822718500137856; 'recall': 0.8709677419354839; 'f1-score': 0.8729485002829656; 'support': 31}}
5,2,DNF,0,283,32,1,[283; 283],222,243.526364,0.968750,13,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X28 >= -0.911830] OR [X0 AND X2 >= 0.190280 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X33 < -0.000030],{'0.0': {'precision': 1.0; 'recall': 0.9509803921568627; 'f1-score': 0.9748743718592965; 'support': 102}; '1.0': {'precision': 0.9731182795698925; 'recall': 1.0; 'f1-score': 0.9863760217983651; 'support': 181}; 'accuracy': 0.9823321554770318; 'macro avg': {'precision': 0.9865591397849462; 'recall': 0.9754901960784313; 'f1-score': 0.9806251968288309; 'support': 283}; 'weighted avg': {'precision': 0.9828070975341008; 'recall': 0.9823321554770318; 'f1-score': 0.9822305507955912; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
5,2,DNF,1,283,32,1,[283; 283],222,100.661630,0.937500,13,[X2 >= 0.190280 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X31 < 0.870760 AND X33 < -0.000030] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 1.0; 'recall': 0.9509803921568627; 'f1-score': 0.9748743718592965; 'support': 102}; '1.0': {'precision': 0.9731182795698925; 'recall': 1.0; 'f1-score': 0.9863760217983651; 'support': 181}; 'accuracy': 0.9823321554770318; 'macro avg': {'precision': 0.9865591397849462; 'recall': 0.9754901960784313; 'f1-score': 0.9806251968288309; 'support': 283}; 'weighted avg': {'precision': 0.9828070975341008; 'recall': 0.9823321554770318; 'f1-score': 0.9822305507955912; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
5,2,DNF,2,283,32,1,[283; 283],222,79.129043,0.968750,12,[X2 >= 0.190280 AND X3 < 0.746850 AND X5 >= -0.795310 AND X9 >= -0.572990 AND X12 >= 0.015670 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795] OR [X2 >= 0.190280 AND X5 >= 0.001010 AND X16 < -0.054150],{'0.0': {'precision': 0.9897959183673469; 'recall': 0.9603960396039604; 'f1-score': 0.9748743718592964; 'support': 101}; '1.0': {'precision': 0.9783783783783784; 'recall': 0.9945054945054945; 'f1-score': 0.9863760217983651; 'support': 182}; 'accuracy': 0.9823321554770318; 'macro avg': {'precision': 0.9840871483728626; 'recall': 0.9774507670547274; 'f1-score': 0.9806251968288308; 'support': 283}; 'weighted avg': {'precision': 0.9824531894698476; 'recall': 0.9823321554770318; 'f1-score': 0.9822711926681674; 'support': 283}},{'0.0': {'precision': 0.9230769230769231; 'recall': 1.0; 'f1-score': 0.9600000000000001; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9615384615384616; 'recall': 0.975; 'f1-score': 0.9671794871794872; 'support': 32}; 'weighted avg': {'precision': 0.9711538461538461; 'recall': 0.96875; 'f1-score': 0.9689743589743589; 'support': 32}}
5,2,DNF,3,283,32,1,[283; 283],222,80.744004,0.968750,14,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830] OR [X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X33 < -0.000030],{'0.0': {'precision': 1.0; 'recall': 0.9603960396039604; 'f1-score': 0.9797979797979798; 'support': 101}; '1.0': {'precision': 0.978494623655914; 'recall': 1.0; 'f1-score': 0.9891304347826088; 'support': 182}; 'accuracy': 0.9858657243816255; 'macro avg': {'precision': 0.989247311827957; 'recall': 0.9801980198019802; 'f1-score': 0.9844642072902943; 'support': 283}; 'weighted avg': {'precision': 0.9861696872981498; 'recall': 0.9858657243816255; 'f1-score': 0.9857997706361509; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.9166666666666666; 'f1-score': 0.9565217391304348; 'support': 12}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9583333333333333; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9702380952380952; 'recall': 0.96875; 'f1-score': 0.9684517497348887; 'support': 32}}
5,2,DNF,4,283,32,1,[283; 283],222,99.826579,1.000000,14,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X33 < -0.000030] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 1.0; 'recall': 0.9504950495049505; 'f1-score': 0.9746192893401014; 'support': 101}; '1.0': {'precision': 0.9732620320855615; 'recall': 1.0; 'f1-score': 0.986449864498645; 'support': 182}; 'accuracy': 0.9823321554770318; 'macro avg': {'precision': 0.9866310160427807; 'recall': 0.9752475247524752; 'f1-score': 0.9805345769193732; 'support': 283}; 'weighted avg': {'precision': 0.9828045577370041; 'recall': 0.9823321554770318; 'f1-score': 0.9822276450957725; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}}
5,2,DNF,5,284,31,1,[284; 284],222,100.151012,0.935484,12,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830] OR [X4 >= 0.418075 AND X26 < 0.999945 AND X33 < -0.000030],{'0.0': {'precision': 1.0; 'recall': 0.9607843137254902; 'f1-score': 0.98; 'support': 102}; '1.0': {'precision': 0.978494623655914; 'recall': 1.0; 'f1-score': 0.9891304347826088; 'support': 182}; 'accuracy': 0.9859154929577465; 'macro avg': {'precision': 0.989247311827957; 'recall': 0.9803921568627452; 'f1-score': 0.9845652173913044; 'support': 284}; 'weighted avg': {'precision': 0.9862183855823112; 'recall': 0.9859154929577465; 'f1-score': 0.9858511941212492; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
5,2,DNF,6,284,31,1,[284; 284],222,232.788049,0.935484,13,[X2 >= 0.739470 AND X4 >= 0.418075 AND X5 < -0.217515 AND X5 >= -0.795310] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 1.0; 'recall': 0.9509803921568627; 'f1-score': 0.9748743718592965; 'support': 102}; '1.0': {'precision': 0.9732620320855615; 'recall': 1.0; 'f1-score': 0.986449864498645; 'support': 182}; 'accuracy': 0.9823943661971831; 'macro avg': {'precision': 0.9866310160427807; 'recall': 0.9754901960784313; 'f1-score': 0.9806621181789708; 'support': 284}; 'weighted avg': {'precision': 0.9828651050689161; 'recall': 0.9823943661971831; 'f1-score': 0.9822924692549353; 'support': 284}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9; 'f1-score': 0.9473684210526316; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.95; 'f1-score': 0.9320175438596492; 'support': 31}; 'weighted avg': {'precision': 0.945409429280397; 'recall': 0.9354838709677419; 'f1-score': 0.9364742501414828; 'support': 31}}
5,2,DNF,7,284,31,1,[284; 284],222,65.527155,0.967742,14,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X33 < -0.000030] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 1.0; 'recall': 0.9607843137254902; 'f1-score': 0.98; 'support': 102}; '1.0': {'precision': 0.978494623655914; 'recall': 1.0; 'f1-score': 0.9891304347826088; 'support': 182}; 'accuracy': 0.9859154929577465; 'macro avg': {'precision': 0.989247311827957; 'recall': 0.9803921568627452; 'f1-score': 0.9845652173913044; 'support': 284}; 'weighted avg': {'precision': 0.9862183855823112; 'recall': 0.9859154929577465; 'f1-score': 0.9858511941212492; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,2,DNF,8,284,31,1,[284; 284],222,64.719929,0.903226,12,[X2 >= 0.190280 AND X3 < 0.746850 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X20 >= 0.072060] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X10 < 0.999100 AND X20 < 0.072060 AND X21 < 0.923655],{'0.0': {'precision': 1.0; 'recall': 0.9607843137254902; 'f1-score': 0.98; 'support': 102}; '1.0': {'precision': 0.978494623655914; 'recall': 1.0; 'f1-score': 0.9891304347826088; 'support': 182}; 'accuracy': 0.9859154929577465; 'macro avg': {'precision': 0.989247311827957; 'recall': 0.9803921568627452; 'f1-score': 0.9845652173913044; 'support': 284}; 'weighted avg': {'precision': 0.9862183855823112; 'recall': 0.9859154929577465; 'f1-score': 0.9858511941212492; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
5,2,DNF,9,284,31,1,[284; 284],222,104.521385,0.935484,14,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X5 >= -0.795310 AND X33 < -0.000030] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 1.0; 'recall': 0.9705882352941176; 'f1-score': 0.9850746268656716; 'support': 102}; '1.0': {'precision': 0.9837837837837838; 'recall': 1.0; 'f1-score': 0.9918256130790191; 'support': 182}; 'accuracy': 0.9894366197183099; 'macro avg': {'precision': 0.991891891891892; 'recall': 0.9852941176470589; 'f1-score': 0.9884501199723453; 'support': 284}; 'weighted avg': {'precision': 0.9896079177769318; 'recall': 0.9894366197183099; 'f1-score': 0.9894009631009858; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,3,CNF,0,283,32,1,[283; 283],222,1000.162763,0.843750,5,[X2 >= 0.190280] AND [X3 >= 0.007075 OR X5 < 0.825090] AND [X5 >= 0.001010 OR X20 >= 0.072060],{'0.0': {'precision': 0.9876543209876543; 'recall': 0.7843137254901961; 'f1-score': 0.8743169398907104; 'support': 102}; '1.0': {'precision': 0.8910891089108911; 'recall': 0.994475138121547; 'f1-score': 0.9399477806788512; 'support': 181}; 'accuracy': 0.9187279151943463; 'macro avg': {'precision': 0.9393717149492726; 'recall': 0.8893944318058715; 'f1-score': 0.9071323602847807; 'support': 283}; 'weighted avg': {'precision': 0.9258935316382051; 'recall': 0.9187279151943463; 'f1-score': 0.9162928486633376; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
5,3,CNF,1,283,32,1,[283; 283],222,1000.168777,0.906250,6,[X2 >= 0.190280] AND [X4 >= 0.418075 OR X8 < -0.036395 OR X22 >= 0.186570] AND [X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.956989247311828; 'recall': 0.8725490196078431; 'f1-score': 0.9128205128205128; 'support': 102}; '1.0': {'precision': 0.9315789473684211; 'recall': 0.9779005524861878; 'f1-score': 0.954177897574124; 'support': 181}; 'accuracy': 0.9399293286219081; 'macro avg': {'precision': 0.9442840973401245; 'recall': 0.9252247860470155; 'f1-score': 0.9334992051973183; 'support': 283}; 'weighted avg': {'precision': 0.940737430033536; 'recall': 0.9399293286219081; 'f1-score': 0.9392717023625751; 'support': 283}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.9090909090909091; 'f1-score': 0.8695652173913043; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.9047619047619048; 'f1-score': 0.9268292682926829; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.8916666666666666; 'recall': 0.9069264069264069; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9098958333333333; 'recall': 0.90625; 'f1-score': 0.907144750795334; 'support': 32}}
5,3,CNF,2,283,32,1,[283; 283],222,1000.172507,0.812500,6,[X2 >= 0.190280] AND [X11 < 0.001845 OR X26 < 0.999945] AND [X13 >= 0.652535 OR X14 >= 0.239955 OR X21 < -0.001400],{'0.0': {'precision': 0.9340659340659341; 'recall': 0.8415841584158416; 'f1-score': 0.8854166666666666; 'support': 101}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.967032967032967; 'f1-score': 0.9411764705882353; 'support': 182}; 'accuracy': 0.9222614840989399; 'macro avg': {'precision': 0.9253663003663004; 'recall': 0.9043085627244043; 'f1-score': 0.913296568627451; 'support': 283}; 'weighted avg': {'precision': 0.9228762992013875; 'recall': 0.9222614840989399; 'f1-score': 0.9212763285526224; 'support': 283}},{'0.0': {'precision': 0.875; 'recall': 0.5833333333333334; 'f1-score': 0.7000000000000001; 'support': 12}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.7666666666666666; 'f1-score': 0.7818181818181817; 'support': 32}; 'weighted avg': {'precision': 0.8229166666666666; 'recall': 0.8125; 'f1-score': 0.8022727272727272; 'support': 32}}
