lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,2,CNF,9,461,51,3,[153; 154],122,0.294915,0.882353,9,[X3 >= 696.250000 OR X7 >= 0.051420 OR X10 >= 0.547850 OR X27 >= 0.142350] AND [X2 >= 98.755000 OR X7 < 0.051420 OR X20 >= 18.225000 OR X21 >= 29.295000 OR X28 >= 0.357100],{'0.0': {'precision': 0.9721254355400697; 'recall': 0.9653979238754326; 'f1-score': 0.9687499999999999; 'support': 289}; '1.0': {'precision': 0.9425287356321839; 'recall': 0.9534883720930233; 'f1-score': 0.9479768786127168; 'support': 172}; 'accuracy': 0.9609544468546638; 'macro avg': {'precision': 0.9573270855861268; 'recall': 0.9594431479842279; 'f1-score': 0.9583634393063584; 'support': 461}; 'weighted avg': {'precision': 0.9610828490234616; 'recall': 0.9609544468546638; 'f1-score': 0.9609995078555038; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
5,2,DNF,0,460,52,57,[8; 9],122,1.860547,0.923077,6,[X0 >= 13.095000 AND X4 >= 0.089465 AND X6 >= 0.069225 AND X7 >= 0.026805] OR [X7 >= 0.051420 AND X16 >= 0.011000],{'0.0': {'precision': 0.9595588235294118; 'recall': 0.903114186851211; 'f1-score': 0.9304812834224598; 'support': 289}; '1.0': {'precision': 0.851063829787234; 'recall': 0.935672514619883; 'f1-score': 0.8913649025069639; 'support': 171}; 'accuracy': 0.9152173913043479; 'macro avg': {'precision': 0.9053113266583229; 'recall': 0.919393350735547; 'f1-score': 0.9109230929647119; 'support': 460}; 'weighted avg': {'precision': 0.9192269888991674; 'recall': 0.9152173913043479; 'f1-score': 0.9159401939951777; 'support': 460}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.91875; 'recall': 0.91875; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
5,2,DNF,1,460,52,57,[8; 9],122,1.624006,0.865385,5,[X0 >= 15.045000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X15 < 0.018380 AND X21 >= 29.295000],{'0.0': {'precision': 0.8703703703703703; 'recall': 0.9791666666666666; 'f1-score': 0.9215686274509804; 'support': 288}; '1.0': {'precision': 0.9558823529411765; 'recall': 0.7558139534883721; 'f1-score': 0.8441558441558441; 'support': 172}; 'accuracy': 0.8956521739130435; 'macro avg': {'precision': 0.9131263616557734; 'recall': 0.8674903100775193; 'f1-score': 0.8828622358034123; 'support': 460}; 'weighted avg': {'precision': 0.9023444160272804; 'recall': 0.8956521739130435; 'f1-score': 0.8926229780449729; 'support': 460}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.9393939393939394; 'f1-score': 0.8985507246376813; 'support': 33}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8680555555555556; 'recall': 0.8381180223285487; 'f1-score': 0.8492753623188406; 'support': 52}; 'weighted avg': {'precision': 0.8661858974358976; 'recall': 0.8653846153846154; 'f1-score': 0.8625418060200669; 'support': 52}}
5,2,DNF,2,461,51,57,[8; 9],122,1.967045,0.921569,6,[X20 >= 16.795000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X15 < 0.018380 AND X21 >= 23.350000 AND X25 >= 0.179250],{'0.0': {'precision': 0.9123376623376623; 'recall': 0.972318339100346; 'f1-score': 0.9413735343383584; 'support': 289}; '1.0': {'precision': 0.9477124183006536; 'recall': 0.8430232558139535; 'f1-score': 0.8923076923076924; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9300250403191579; 'recall': 0.9076707974571498; 'f1-score': 0.9168406133230254; 'support': 461}; 'weighted avg': {'precision': 0.9255360528488; 'recall': 0.9240780911062907; 'f1-score': 0.9230669728865697; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,2,DNF,3,461,51,57,[8; 9],122,1.899366,0.686275,4,[X0 >= 13.095000 AND X8 < 0.171550] OR [X4 >= 0.089465 AND X6 >= 0.069225],{'0.0': {'precision': 0.944954128440367; 'recall': 0.71280276816609; 'f1-score': 0.8126232741617357; 'support': 289}; '1.0': {'precision': 0.6584362139917695; 'recall': 0.9302325581395349; 'f1-score': 0.7710843373493976; 'support': 172}; 'accuracy': 0.7939262472885033; 'macro avg': {'precision': 0.8016951712160683; 'recall': 0.8215176631528125; 'f1-score': 0.7918538057555666; 'support': 461}; 'weighted avg': {'precision': 0.8380537351970725; 'recall': 0.7939262472885033; 'f1-score': 0.7971250157415142; 'support': 461}},{'0.0': {'precision': 0.8636363636363636; 'recall': 0.59375; 'f1-score': 0.7037037037037037; 'support': 32}; '1.0': {'precision': 0.5517241379310345; 'recall': 0.8421052631578947; 'f1-score': 0.6666666666666666; 'support': 19}; 'accuracy': 0.6862745098039216; 'macro avg': {'precision': 0.707680250783699; 'recall': 0.7179276315789473; 'f1-score': 0.6851851851851851; 'support': 51}; 'weighted avg': {'precision': 0.747433769746143; 'recall': 0.6862745098039216; 'f1-score': 0.6899055918663761; 'support': 51}}
5,2,DNF,4,461,51,57,[8; 9],122,2.076976,0.941176,5,[X0 >= 15.045000 AND X22 >= 101.650000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X6 >= 0.119200],{'0.0': {'precision': 0.8646153846153846; 'recall': 0.972318339100346; 'f1-score': 0.9153094462540716; 'support': 289}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.7441860465116279; 'f1-score': 0.8311688311688312; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.9028959276018099; 'recall': 0.858252192805987; 'f1-score': 0.8732391387114514; 'support': 461}; 'weighted avg': {'precision': 0.8931804752603526; 'recall': 0.8872017353579176; 'f1-score': 0.8839164184999256; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
5,2,DNF,5,461,51,57,[8; 9],122,2.049757,0.843137,6,[X0 >= 15.045000 AND X1 >= 18.635000] OR [X0 >= 17.880000 AND X4 >= 0.089465 AND X5 >= 0.102150 AND X6 >= 0.069225],{'0.0': {'precision': 0.8470588235294118; 'recall': 0.9965397923875432; 'f1-score': 0.9157392686804452; 'support': 289}; '1.0': {'precision': 0.9917355371900827; 'recall': 0.6976744186046512; 'f1-score': 0.819112627986348; 'support': 172}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.9193971803597472; 'recall': 0.8471071054960972; 'f1-score': 0.8674259483333966; 'support': 461}; 'weighted avg': {'precision': 0.9010379878453236; 'recall': 0.8850325379609545; 'f1-score': 0.8796876803954459; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
5,2,DNF,6,461,51,57,[8; 9],122,1.867368,0.980392,6,[X4 >= 0.089465 AND X7 >= 0.026805 AND X25 >= 0.281050] OR [X0 >= 15.045000 AND X12 >= 1.751000 AND X21 >= 23.350000],{'0.0': {'precision': 0.9363957597173145; 'recall': 0.916955017301038; 'f1-score': 0.9265734265734265; 'support': 289}; '1.0': {'precision': 0.8651685393258427; 'recall': 0.8953488372093024; 'f1-score': 0.88; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9007821495215786; 'recall': 0.9061519272551701; 'f1-score': 0.9032867132867133; 'support': 461}; 'weighted avg': {'precision': 0.9098207447339455; 'recall': 0.9088937093275488; 'f1-score': 0.909196790194621; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
5,2,DNF,7,461,51,57,[8; 9],122,1.827051,0.921569,3,[X0 >= 15.045000] OR [X0 < 13.095000 AND X22 >= 101.650000],{'0.0': {'precision': 0.8836477987421384; 'recall': 0.972318339100346; 'f1-score': 0.9258649093904447; 'support': 289}; '1.0': {'precision': 0.9440559440559441; 'recall': 0.7848837209302325; 'f1-score': 0.8571428571428571; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.9138518713990412; 'recall': 0.8786010300152893; 'f1-score': 0.8915038832666509; 'support': 461}; 'weighted avg': {'precision': 0.9061861956921917; 'recall': 0.9023861171366594; 'f1-score': 0.9002245775323426; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
5,2,DNF,8,461,51,57,[8; 9],122,1.495797,0.941176,4,[X7 >= 0.051420] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X8 < 0.171550],{'0.0': {'precision': 0.9434628975265018; 'recall': 0.9238754325259516; 'f1-score': 0.9335664335664335; 'support': 289}; '1.0': {'precision': 0.8764044943820225; 'recall': 0.9069767441860465; 'f1-score': 0.8914285714285715; 'support': 172}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9099336959542621; 'recall': 0.915426088355999; 'f1-score': 0.9124975024975025; 'support': 461}; 'weighted avg': {'precision': 0.9184432763966743; 'recall': 0.9175704989154013; 'f1-score': 0.9178447149379905; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,DNF,9,461,51,57,[8; 9],122,1.438427,0.843137,4,[X6 >= 0.119200] OR [X0 >= 17.880000 AND X4 >= 0.089465 AND X15 >= 0.018380],{'0.0': {'precision': 0.8408408408408409; 'recall': 0.9688581314878892; 'f1-score': 0.9003215434083602; 'support': 289}; '1.0': {'precision': 0.9296875; 'recall': 0.6918604651162791; 'f1-score': 0.7933333333333333; 'support': 172}; 'accuracy': 0.8655097613882863; 'macro avg': {'precision': 0.8852641704204205; 'recall': 0.8303592983020842; 'f1-score': 0.8468274383708467; 'support': 461}; 'weighted avg': {'precision': 0.8739897028264707; 'recall': 0.8655097613882863; 'f1-score': 0.8604040333586755; 'support': 461}},{'0.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.5789473684210527; 'f1-score': 0.7333333333333334; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8111111111111111; 'support': 51}; 'weighted avg': {'precision': 0.8745098039215686; 'recall': 0.8431372549019608; 'f1-score': 0.8309368191721134; 'support': 51}}
5,2,DNF,0,460,52,28,[16; 17],122,0.824509,0.884615,6,[X0 >= 15.045000 AND X1 >= 18.635000] OR [X0 >= 15.045000 AND X7 >= 0.051420 AND X10 >= 0.193650 AND X22 >= 105.950000],{'0.0': {'precision': 0.8727272727272727; 'recall': 0.9965397923875432; 'f1-score': 0.9305331179321485; 'support': 289}; '1.0': {'precision': 0.9923076923076923; 'recall': 0.7543859649122807; 'f1-score': 0.8571428571428572; 'support': 171}; 'accuracy': 0.9065217391304348; 'macro avg': {'precision': 0.9325174825174825; 'recall': 0.8754628786499119; 'f1-score': 0.8938379875375029; 'support': 460}; 'weighted avg': {'precision': 0.9171799939191244; 'recall': 0.9065217391304348; 'f1-score': 0.9032510862039554; 'support': 460}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7; 'f1-score': 0.8235294117647058; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.85; 'f1-score': 0.8689075630252101; 'support': 52}; 'weighted avg': {'precision': 0.902834008097166; 'recall': 0.8846153846153846; 'f1-score': 0.8793794440853263; 'support': 52}}
5,2,DNF,1,460,52,28,[16; 17],122,0.775134,0.846154,3,[X1 >= 18.635000 AND X7 >= 0.051420] OR [X3 >= 529.800000],{'0.0': {'precision': 0.9754901960784313; 'recall': 0.6909722222222222; 'f1-score': 0.8089430894308943; 'support': 288}; '1.0': {'precision': 0.65234375; 'recall': 0.9709302325581395; 'f1-score': 0.780373831775701; 'support': 172}; 'accuracy': 0.7956521739130434; 'macro avg': {'precision': 0.8139169730392157; 'recall': 0.8309512273901809; 'f1-score': 0.7946584606032976; 'support': 460}; 'weighted avg': {'precision': 0.8546615249360614; 'recall': 0.7956521739130434; 'f1-score': 0.7982606713511262; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.7575757575757576; 'f1-score': 0.8620689655172413; 'support': 33}; '1.0': {'precision': 0.7037037037037037; 'recall': 1.0; 'f1-score': 0.8260869565217391; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8518518518518519; 'recall': 0.8787878787878788; 'f1-score': 0.8440779610194902; 'support': 52}; 'weighted avg': {'precision': 0.8917378917378916; 'recall': 0.8461538461538461; 'f1-score': 0.848921692999654; 'support': 52}}
5,2,DNF,2,461,51,28,[16; 17],122,0.850444,0.921569,7,[X1 >= 18.635000 AND X10 >= 0.193650 AND X26 >= 0.216400] OR [X0 >= 17.880000 AND X10 >= 0.420250 AND X25 >= 0.179250 AND X27 >= 0.109550],{'0.0': {'precision': 0.9072164948453608; 'recall': 0.9134948096885813; 'f1-score': 0.9103448275862068; 'support': 289}; '1.0': {'precision': 0.8529411764705882; 'recall': 0.8430232558139535; 'f1-score': 0.847953216374269; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8800788356579745; 'recall': 0.8782590327512674; 'f1-score': 0.8791490219802379; 'support': 461}; 'weighted avg': {'precision': 0.8869662675992418; 'recall': 0.8872017353579176; 'f1-score': 0.8870663956372842; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.875; 'f1-score': 0.9333333333333333; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9375; 'f1-score': 0.919047619047619; 'support': 51}; 'weighted avg': {'precision': 0.9352088661551577; 'recall': 0.9215686274509803; 'f1-score': 0.922689075630252; 'support': 51}}
5,2,DNF,3,461,51,28,[16; 17],122,0.749699,0.784314,5,[X20 >= 14.905000 AND X24 >= 0.136150] OR [X0 >= 17.880000 AND X5 < 0.102150 AND X13 >= 31.285000],{'0.0': {'precision': 0.8672839506172839; 'recall': 0.972318339100346; 'f1-score': 0.9168026101141924; 'support': 289}; '1.0': {'precision': 0.9416058394160584; 'recall': 0.75; 'f1-score': 0.8349514563106795; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.9044448950166711; 'recall': 0.861159169550173; 'f1-score': 0.8758770332124359; 'support': 461}; 'weighted avg': {'precision': 0.8950135924250696; 'recall': 0.8893709327548807; 'f1-score': 0.8862637848339229; 'support': 461}},{'0.0': {'precision': 0.7441860465116279; 'recall': 1.0; 'f1-score': 0.8533333333333333; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.42105263157894735; 'f1-score': 0.5925925925925926; 'support': 19}; 'accuracy': 0.7843137254901961; 'macro avg': {'precision': 0.872093023255814; 'recall': 0.7105263157894737; 'f1-score': 0.7229629629629629; 'support': 51}; 'weighted avg': {'precision': 0.8394892840857273; 'recall': 0.7843137254901961; 'f1-score': 0.7561946259985476; 'support': 51}}
5,2,DNF,4,461,51,28,[16; 17],122,0.833046,0.901961,5,[X0 >= 15.045000 AND X21 >= 23.350000] OR [X0 < 13.095000 AND X6 >= 0.089420 AND X20 >= 14.905000],{'0.0': {'precision': 0.8516320474777448; 'recall': 0.9930795847750865; 'f1-score': 0.916932907348243; 'support': 289}; '1.0': {'precision': 0.9838709677419355; 'recall': 0.7093023255813954; 'f1-score': 0.8243243243243245; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.9177515076098401; 'recall': 0.851190955178241; 'f1-score': 0.8706286158362837; 'support': 461}; 'weighted avg': {'precision': 0.9009706467954038; 'recall': 0.8872017353579176; 'f1-score': 0.8823804642243515; 'support': 461}},{'0.0': {'precision': 0.8648648648648649; 'recall': 1.0; 'f1-score': 0.927536231884058; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7368421052631579; 'f1-score': 0.8484848484848484; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9324324324324325; 'recall': 0.868421052631579; 'f1-score': 0.8880105401844531; 'support': 51}; 'weighted avg': {'precision': 0.9152093269740329; 'recall': 0.9019607843137255; 'f1-score': 0.8980857165000388; 'support': 51}}
5,2,DNF,5,461,51,28,[16; 17],122,0.786149,0.921569,5,[X7 >= 0.051420 AND X12 >= 1.751000] OR [X0 < 13.095000 AND X3 >= 529.800000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9347079037800687; 'recall': 0.9411764705882353; 'f1-score': 0.9379310344827586; 'support': 289}; '1.0': {'precision': 0.9; 'recall': 0.8895348837209303; 'f1-score': 0.894736842105263; 'support': 172}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9173539518900344; 'recall': 0.9153556771545828; 'f1-score': 0.9163339382940108; 'support': 461}; 'weighted avg': {'precision': 0.92175831712026; 'recall': 0.9219088937093276; 'f1-score': 0.9218151969796583; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,2,DNF,6,461,51,28,[16; 17],122,0.862583,0.686275,8,[X0 >= 13.095000 AND X6 >= 0.069225 AND X8 < 0.171550 AND X13 >= 18.515000 AND X22 >= 105.950000 AND X26 < 0.366300] OR [X1 >= 18.635000 AND X24 >= 0.136150],{'0.0': {'precision': 0.8168168168168168; 'recall': 0.9411764705882353; 'f1-score': 0.8745980707395499; 'support': 289}; '1.0': {'precision': 0.8671875; 'recall': 0.6453488372093024; 'f1-score': 0.74; 'support': 172}; 'accuracy': 0.8308026030368764; 'macro avg': {'precision': 0.8420021584084084; 'recall': 0.7932626538987688; 'f1-score': 0.8072990353697749; 'support': 461}; 'weighted avg': {'precision': 0.8356102170500219; 'recall': 0.8308026030368764; 'f1-score': 0.8243792677738175; 'support': 461}},{'0.0': {'precision': 0.7105263157894737; 'recall': 0.84375; 'f1-score': 0.7714285714285714; 'support': 32}; '1.0': {'precision': 0.6153846153846154; 'recall': 0.42105263157894735; 'f1-score': 0.5; 'support': 19}; 'accuracy': 0.6862745098039216; 'macro avg': {'precision': 0.6629554655870445; 'recall': 0.6324013157894737; 'f1-score': 0.6357142857142857; 'support': 51}; 'weighted avg': {'precision': 0.6750813685798206; 'recall': 0.6862745098039216; 'f1-score': 0.6703081232492997; 'support': 51}}
5,2,DNF,7,461,51,28,[16; 17],122,0.882567,0.862745,6,[X0 >= 13.095000 AND X7 >= 0.026805 AND X12 >= 1.751000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X28 >= 0.280650],{'0.0': {'precision': 0.9438202247191011; 'recall': 0.8719723183391004; 'f1-score': 0.9064748201438849; 'support': 289}; '1.0': {'precision': 0.8092783505154639; 'recall': 0.9127906976744186; 'f1-score': 0.8579234972677595; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8765492876172825; 'recall': 0.8923815080067594; 'f1-score': 0.8821991587058222; 'support': 461}; 'weighted avg': {'precision': 0.8936223887906292; 'recall': 0.8872017353579176; 'f1-score': 0.8883602267931396; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
5,2,DNF,8,461,51,28,[16; 17],122,0.945400,0.941176,3,[X7 >= 0.051420] OR [X0 >= 17.880000 AND X1 < 18.635000],{'0.0': {'precision': 0.9434628975265018; 'recall': 0.9238754325259516; 'f1-score': 0.9335664335664335; 'support': 289}; '1.0': {'precision': 0.8764044943820225; 'recall': 0.9069767441860465; 'f1-score': 0.8914285714285715; 'support': 172}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9099336959542621; 'recall': 0.915426088355999; 'f1-score': 0.9124975024975025; 'support': 461}; 'weighted avg': {'precision': 0.9184432763966743; 'recall': 0.9175704989154013; 'f1-score': 0.9178447149379905; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,DNF,9,461,51,28,[16; 17],122,0.900748,0.901961,4,[X0 >= 15.045000] OR [X1 >= 18.635000 AND X4 >= 0.089465 AND X22 >= 105.950000],{'0.0': {'precision': 0.9311475409836065; 'recall': 0.9826989619377162; 'f1-score': 0.9562289562289562; 'support': 289}; '1.0': {'precision': 0.967948717948718; 'recall': 0.877906976744186; 'f1-score': 0.9207317073170732; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9495481294661623; 'recall': 0.9303029693409511; 'f1-score': 0.9384803317730147; 'support': 461}; 'weighted avg': {'precision': 0.9448781319554053; 'recall': 0.9436008676789588; 'f1-score': 0.9429848633594468; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,2,DNF,0,460,52,14,[32; 33],122,0.446555,0.865385,7,[X1 >= 18.635000 AND X7 >= 0.026805] OR [X4 >= 0.089465 AND X20 >= 14.905000 AND X24 >= 0.136150 AND X26 >= 0.216400 AND X27 >= 0.109550],{'0.0': {'precision': 0.9610894941634242; 'recall': 0.8546712802768166; 'f1-score': 0.9047619047619048; 'support': 289}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.9415204678362573; 'f1-score': 0.8609625668449198; 'support': 171}; 'accuracy': 0.8869565217391304; 'macro avg': {'precision': 0.8770964712196432; 'recall': 0.898095874056537; 'f1-score': 0.8828622358034123; 'support': 460}; 'weighted avg': {'precision': 0.8986425075400044; 'recall': 0.8869565217391304; 'f1-score': 0.8884799769710257; 'support': 460}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8568215892053973; 'recall': 0.871875; 'f1-score': 0.861227601982463; 'support': 52}; 'weighted avg': {'precision': 0.8739476415638335; 'recall': 0.8653846153846154; 'f1-score': 0.8667702865186663; 'support': 52}}
